"id","branch_id","class_id","teacher_id","co_teacher_id","date","actual_start_datetime","actual_end_datetime","status","created_at","updated_at","lesson_id","display_name"
"59467","9","657","1235",\N,"2023-03-09","2023-03-10 14:03:15","2023-03-10 14:15:49","COMPLETED","2022-11-24 17:11:11","2024-07-07 18:59:05","187","Measuring"
"49091","9","433","108",\N,"2023-03-09","2023-03-10 14:03:26","2023-03-10 14:15:27","COMPLETED","2022-05-20 19:01:13","2024-07-07 18:58:53","189","Curiosity"
"49023","9","375","1235",\N,"2023-03-09","2023-03-10 14:02:58","2023-03-10 14:15:03","COMPLETED","2022-05-20 19:01:11","2024-07-07 18:58:32","237","Define"
"48234","9","549","892",\N,"2023-03-04","2023-02-27 13:11:12","2023-03-04 11:00:53","COMPLETED","2022-05-01 00:00:44","2024-07-07 18:58:56","284","Recap"
"47782","9","382","110",\N,"2023-03-04","2023-02-27 13:12:36","2023-03-04 13:30:27","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:45","236","Recap"
"47754","9","372","108",\N,"2023-03-04","2023-03-06 10:26:49","2023-03-06 10:30:02","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:28","188","Recap"
"47766","9","376","108",\N,"2023-03-04","2023-02-27 13:10:43","2023-03-04 11:00:02","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:35","188","Recap"
"47786","9","383","108",\N,"2023-03-04","2023-02-27 13:12:55","2023-03-04 14:30:02","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:47","188","Recap"
"47770","9","377","110",\N,"2023-03-04","2023-02-27 13:11:01","2023-03-04 11:00:28","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:38","236","Recap"
"47790","9","384","104",\N,"2023-03-04","2023-03-06 10:27:56","2023-03-06 10:30:53","COMPLETED","2022-05-01 00:00:33","2024-07-07 18:58:49","236","Recap"
"47774","9","380","110",\N,"2023-03-04","2023-02-27 13:11:52","2023-03-04 12:00:03","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:41","236","Recap"
"47778","9","381","108",\N,"2023-03-04","2023-02-27 13:12:08","2023-03-04 13:30:03","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:43","188","Recap"
"55351","9","631","892",\N,"2023-03-04","2023-02-27 13:10:18","2023-03-04 10:00:29","COMPLETED","2022-09-26 11:28:36","2024-07-07 18:59:03","282","Manage & React Spontaneously"
"53811","9","627",\N,\N,"2023-03-04",\N,\N,"PENDING","2022-08-30 11:07:49","2024-07-07 18:59:01","188","Recap"
"48274","9","558","108",\N,"2023-03-04","2023-03-06 10:24:44","2023-03-06 10:31:15","COMPLETED","2022-05-01 00:00:45","2024-07-07 18:58:59","188","Recap"
"59466","9","657","1235",\N,"2023-03-02","2023-03-06 10:28:56","2023-03-06 10:31:37","COMPLETED","2022-11-24 17:11:11","2024-07-07 18:59:05","186","Patterning"
"47862","9","433","108",\N,"2023-03-02","2023-03-06 10:30:03","2023-03-06 10:45:02","COMPLETED","2022-05-01 00:00:35","2024-07-07 18:58:53","188","Recap"
"47762","9","375","1235",\N,"2023-03-02","2023-03-06 10:28:32","2023-03-06 10:30:30","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:32","236","Recap"
"47773","9","380","110",\N,"2023-02-25","2023-02-27 13:15:30","2023-02-27 13:31:10","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:41","235","Caring Action "
"47769","9","377","110",\N,"2023-02-25","2023-02-27 13:14:39","2023-02-27 13:30:47","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:38","235","Caring Action "
"47765","9","376","108",\N,"2023-02-25","2023-02-27 13:14:27","2023-02-27 13:15:03","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:35","187","Measuring"
"48233","9","549","892",\N,"2023-02-25","2023-02-27 13:15:01","2023-02-27 13:33:19","COMPLETED","2022-05-01 00:00:44","2024-07-07 18:58:56","283","Challenge Day Emcee Practice"
"53810","9","627",\N,\N,"2023-02-25",\N,\N,"PENDING","2022-08-30 11:07:49","2024-07-07 18:59:01","187","Measuring"
"47753","9","372","108",\N,"2023-02-25","2023-02-27 13:15:15","2023-02-27 13:30:03","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:28","187","Measuring"
"48273","9","558",\N,\N,"2023-02-25",\N,\N,"PENDING","2022-05-01 00:00:45","2024-07-07 18:58:59","187","Measuring"
"55350","9","631","892",\N,"2023-02-25","2023-02-27 13:14:12","2023-02-27 13:16:26","COMPLETED","2022-09-26 11:28:36","2024-07-07 18:59:03","281","Liveliness & Formality"
"47781","9","382","892",\N,"2023-02-25","2023-02-27 13:16:04","2023-02-27 13:31:52","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:45","235","Caring Action "
"47777","9","381","108",\N,"2023-02-25","2023-02-27 13:15:47","2023-02-27 13:31:31","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:43","187","Measuring"
"47789","9","384","892",\N,"2023-02-25","2023-02-27 13:16:40","2023-02-27 13:32:36","COMPLETED","2022-05-01 00:00:33","2024-07-07 18:58:49","235","Caring Action "
"47785","9","383","108",\N,"2023-02-25","2023-02-27 13:16:30","2023-02-27 13:32:14","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:47","187","Measuring"
"59465","9","657",\N,\N,"2023-02-23",\N,\N,"PENDING","2022-11-24 17:11:11","2024-07-07 18:59:05","185","Concentrating"
"47861","9","433","108",\N,"2023-02-23","2023-02-27 13:17:30","2023-02-27 13:32:57","COMPLETED","2022-05-01 00:00:35","2024-07-07 18:58:53","187","Measuring"
"47761","9","375","106",\N,"2023-02-23","2023-02-27 13:17:04","2023-02-27 13:30:25","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:32","235","Caring Action "
"53809","9","627",\N,\N,"2023-02-18",\N,\N,"PENDING","2022-08-30 11:07:49","2024-07-07 18:59:01","186","Patterning"
"47780","9","382","104",\N,"2023-02-18","2023-02-20 12:30:22","2023-02-20 12:45:24","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:45","234","Hand Gesture"
"47784","9","383","853",\N,"2023-02-18","2023-02-20 12:31:10","2023-02-20 12:45:45","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:47","186","Patterning"
"47752","9","372","1235","892","2023-02-18","2023-02-20 12:28:32","2023-02-20 12:30:03","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:28","186","Patterning"
"55349","9","631","892",\N,"2023-02-18","2023-02-20 12:24:36","2023-02-20 12:33:28","COMPLETED","2022-09-26 11:28:36","2024-07-07 18:59:03","280","Recap "
"47764","9","376","853",\N,"2023-02-18","2023-02-20 12:27:18","2023-02-20 12:30:55","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:35","186","Patterning"
"47788","9","384",\N,\N,"2023-02-18",\N,\N,"PENDING","2022-05-01 00:00:33","2024-07-07 18:58:49","234","Hand Gesture"
"48232","9","549","892",\N,"2023-02-18","2023-02-20 12:28:13","2023-02-20 12:32:25","COMPLETED","2022-05-01 00:00:44","2024-07-07 18:58:56","282","Manage & React Spontaneously"
"47768","9","377","1235","104","2023-02-18","2023-02-20 12:27:52","2023-02-20 12:31:17","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:38","234","Hand Gesture"
"47772","9","380","853","104","2023-02-18","2023-02-20 12:29:21","2023-02-20 12:31:41","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:41","234","Hand Gesture"
"48272","9","558","1235",\N,"2023-02-18","2023-02-20 12:19:25","2023-02-20 12:32:46","COMPLETED","2022-05-01 00:00:45","2024-07-07 18:58:59","186","Patterning"
"47776","9","381","1235",\N,"2023-02-18","2023-02-20 12:29:54","2023-02-20 12:45:02","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:43","186","Patterning"
"59464","9","657","108",\N,"2023-02-16","2023-02-20 12:18:55","2023-02-20 12:33:49","COMPLETED","2022-11-24 17:11:11","2024-07-07 18:59:04","184","Recap"
"47760","9","375","106",\N,"2023-02-16","2023-02-20 12:18:41","2023-02-20 12:30:32","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:32","234","Hand Gesture"
"47860","9","433","108",\N,"2023-02-16","2023-02-20 12:19:08","2023-02-20 12:32:03","COMPLETED","2022-05-01 00:00:35","2024-07-07 18:58:53","186","Patterning"
"47779","9","382","104",\N,"2023-02-11","2023-02-11 14:21:12","2023-02-11 14:32:08","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:45","233","Cheerful "
"53808","9","627",\N,\N,"2023-02-11",\N,\N,"PENDING","2022-08-30 11:07:49","2024-07-07 18:59:01","185","Concentrating"
"47751","9","372","1235",\N,"2023-02-11","2023-02-11 14:20:24","2023-02-11 14:30:03","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:28","185","Concentrating"
"47783","9","383","108",\N,"2023-02-11","2023-02-11 14:21:34","2023-02-11 14:32:29","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:47","185","Concentrating"
"47763","9","376","1235",\N,"2023-02-11","2023-02-11 14:19:22","2023-02-11 14:30:45","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:35","185","Concentrating"
"55348","9","631","110",\N,"2023-02-11","2023-02-11 14:19:07","2023-02-11 14:34:35","COMPLETED","2022-09-26 11:28:36","2024-07-07 18:59:03","279","Gold Medalist Winner"
"47771","9","380","104",\N,"2023-02-11","2023-02-11 14:20:36","2023-02-11 14:31:27","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:41","233","Cheerful "
"47767","9","377","104",\N,"2023-02-11","2023-02-11 14:19:55","2023-02-11 14:31:06","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:38","233","Cheerful "
"48231","9","549","110",\N,"2023-02-11","2023-02-11 14:20:07","2023-02-11 14:33:11","COMPLETED","2022-05-01 00:00:44","2024-07-07 18:58:56","281","Liveliness & Formality"
"48271","9","558","1235",\N,"2023-02-11","2023-02-11 14:18:33","2023-02-11 14:33:31","COMPLETED","2022-05-01 00:00:45","2024-07-07 18:58:59","185","Concentrating"
"47775","9","381","108",\N,"2023-02-11","2023-02-11 14:20:54","2023-02-11 14:31:47","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:43","185","Concentrating"
"47787","9","384",\N,\N,"2023-02-11",\N,\N,"PENDING","2022-05-01 00:00:33","2024-07-07 18:58:49","233","Cheerful "
"59463","9","657","108",\N,"2023-02-09","2023-02-11 14:22:32","2023-02-11 14:34:55","COMPLETED","2022-11-24 17:11:11","2024-07-07 18:59:04","183","Discipline"
"47759","9","375","108",\N,"2023-02-09","2023-02-11 14:22:01","2023-02-11 14:30:24","COMPLETED","2022-05-01 00:00:32","2024-07-07 18:58:32","233","Cheerful "
"47859","9","433","108",\N,"2023-02-09","2023-02-11 14:22:56","2023-02-11 14:32:49","COMPLETED","2022-05-01 00:00:35","2024-07-07 18:58:53","185","Concentrating"
"46490","9","377","104",\N,"2023-02-04","2023-02-04 13:47:27","2023-02-04 14:00:47","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:38","232","Recap"
"46474","9","372","1235",\N,"2023-02-04","2023-02-04 13:47:58","2023-02-04 14:00:03","COMPLETED","2022-04-01 00:00:29","2024-07-07 18:58:28","184","Recap"
"46506","9","383","892",\N,"2023-02-04","2023-02-04 13:49:15","2023-02-04 14:02:10","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:47","184","Recap"
"46930","9","549","892",\N,"2023-02-04","2023-02-04 13:47:44","2023-02-04 14:02:31","COMPLETED","2022-04-01 00:00:42","2024-07-07 18:58:56","280","Recap "
"46510","9","384",\N,\N,"2023-02-04",\N,\N,"PENDING","2022-04-01 00:00:30","2024-07-07 18:58:49","232","Recap"
"53807","9","627",\N,\N,"2023-02-04",\N,\N,"PENDING","2022-08-30 11:07:49","2024-07-07 18:59:01","184","Recap"
"46494","9","380","104",\N,"2023-02-04","2023-02-04 13:48:19","2023-02-04 14:01:09","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:41","232","Recap"
"46502","9","382","104",\N,"2023-02-04","2023-02-04 13:48:57","2023-02-04 14:01:50","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:45","232","Recap"
"46498","9","381","1235",\N,"2023-02-04","2023-02-04 13:48:34","2023-02-04 14:01:29","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:43","184","Recap"
"46486","9","376","1235",\N,"2023-02-04","2023-02-04 13:47:02","2023-02-04 14:00:26","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:35","184","Recap"
"46962","9","558","1235",\N,"2023-02-04","2023-02-04 13:46:07","2023-02-04 14:03:12","COMPLETED","2022-04-01 00:00:43","2024-07-07 18:58:59","184","Recap"
"55347","9","631","892",\N,"2023-02-04","2023-02-04 13:46:45","2023-02-04 14:04:17","COMPLETED","2022-09-26 11:28:36","2024-07-07 18:59:03","278","Active Listening & Questioning"
"59462","9","657",\N,\N,"2023-02-02",\N,\N,"PENDING","2022-11-24 17:11:11","2024-07-07 18:59:04","182","Helpful"
"46482","9","375",\N,\N,"2023-02-02",\N,\N,"PENDING","2022-04-01 00:00:29","2024-07-07 18:58:32","232","Recap"
"46566","9","433",\N,\N,"2023-02-02",\N,\N,"PENDING","2022-04-01 00:00:32","2024-07-07 18:58:53","184","Recap"
"55346","9","631","892",\N,"2023-01-28","2023-01-28 13:07:30","2023-01-28 13:17:24","COMPLETED","2022-09-26 11:28:36","2024-07-07 18:59:03","277","Optimistic & Motivated"
"46929","9","549","892",\N,"2023-01-28","2023-01-28 13:08:11","2023-01-28 13:16:23","COMPLETED","2022-04-01 00:00:42","2024-07-07 18:58:56","279","Gold Medalist Winner"
"46961","9","558","1235",\N,"2023-01-28","2023-01-28 13:53:12","2023-01-28 14:01:25","COMPLETED","2022-04-01 00:00:43","2024-07-07 18:58:59","183","Discipline"
"46497","9","381","1235",\N,"2023-01-28","2023-01-28 13:54:14","2023-01-28 14:00:24","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:43","183","Discipline"
"46505","9","383","106",\N,"2023-01-28","2023-01-28 13:54:54","2023-01-28 14:00:44","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:47","183","Discipline"
"46473","9","372","892",\N,"2023-01-28","2023-01-28 13:08:48","2023-01-28 13:15:02","COMPLETED","2022-04-01 00:00:29","2024-07-07 18:58:28","183","Discipline"
"46509","9","384",\N,\N,"2023-01-28",\N,\N,"PENDING","2022-04-01 00:00:30","2024-07-07 18:58:49","231","Facial Expression"
"46493","9","380","104",\N,"2023-01-28","2023-01-28 13:08:25","2023-01-28 13:15:43","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:41","231","Facial Expression"
"46485","9","376","1235",\N,"2023-01-28","2023-01-28 13:53:31","2023-01-28 14:00:02","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:35","183","Discipline"
"46489","9","377","104",\N,"2023-01-28","2023-01-28 13:07:45","2023-01-28 13:15:23","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:38","231","Facial Expression"
"53806","9","627",\N,\N,"2023-01-28",\N,\N,"PENDING","2022-08-30 11:07:49","2024-07-07 18:59:01","183","Discipline"
"46501","9","382","104",\N,"2023-01-28","2023-01-28 13:10:29","2023-01-28 13:16:03","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:45","231","Facial Expression"
"59461","9","657",\N,\N,"2023-01-19",\N,\N,"PENDING","2022-11-24 17:11:11","2024-07-07 18:59:04","181","Focus"
"46481","9","375",\N,\N,"2023-01-19",\N,\N,"PENDING","2022-04-01 00:00:29","2024-07-07 18:58:32","231","Facial Expression"
"46565","9","433",\N,\N,"2023-01-19",\N,\N,"PENDING","2022-04-01 00:00:32","2024-07-07 18:58:53","183","Discipline"
"46492","9","380","104",\N,"2023-01-14","2023-01-14 12:48:53","2023-01-14 13:01:08","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:41","230","Speaking Dialogue"
"46928","9","549","892",\N,"2023-01-14","2023-01-14 12:48:02","2023-01-14 13:02:14","COMPLETED","2022-04-01 00:00:42","2024-07-07 18:58:56","278","Active Listening & Questioning"
"46472","9","372","892",\N,"2023-01-14","2023-01-14 12:48:39","2023-01-14 13:00:03","COMPLETED","2022-04-01 00:00:29","2024-07-07 18:58:28","182","Helpful"
"46496","9","381","892",\N,"2023-01-14","2023-01-14 12:49:22","2023-01-14 13:01:29","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:43","182","Helpful"
"46504","9","383","853",\N,"2023-01-14","2023-01-14 12:51:43","2023-01-14 14:00:02","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:47","182","Helpful"
"46508","9","384",\N,\N,"2023-01-14",\N,\N,"PENDING","2022-04-01 00:00:30","2024-07-07 18:58:49","230","Speaking Dialogue"
"46488","9","377","104",\N,"2023-01-14","2023-01-14 12:47:46","2023-01-14 13:00:46","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:38","230","Speaking Dialogue"
"46500","9","382","104",\N,"2023-01-14","2023-01-14 12:49:42","2023-01-14 13:01:50","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:45","230","Speaking Dialogue"
"53805","9","627",\N,\N,"2023-01-14",\N,\N,"PENDING","2022-08-30 11:07:49","2024-07-07 18:59:01","182","Helpful"
"46960","9","558","853",\N,"2023-01-14","2023-01-14 12:44:35","2023-01-14 12:45:02","COMPLETED","2022-04-01 00:00:43","2024-07-07 18:58:59","182","Helpful"
"46484","9","376","853",\N,"2023-01-14","2023-01-14 12:46:55","2023-01-14 13:00:25","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:35","182","Helpful"
"55345","9","631","892",\N,"2023-01-14","2023-01-14 12:46:08","2023-01-14 13:03:39","COMPLETED","2022-09-26 11:28:36","2024-07-07 18:59:02","276","Recap"
"59460","9","657",\N,\N,"2023-01-12",\N,\N,"PENDING","2022-11-24 17:11:11","2024-07-07 18:59:04","180","Recap"
"46480","9","375",\N,\N,"2023-01-12",\N,\N,"PENDING","2022-04-01 00:00:29","2024-07-07 18:58:32","230","Speaking Dialogue"
"46564","9","433",\N,\N,"2023-01-12",\N,\N,"PENDING","2022-04-01 00:00:32","2024-07-07 18:58:53","182","Helpful"
"46491","9","380","104",\N,"2023-01-07","2023-01-07 13:53:02","2023-01-07 14:01:03","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:41","229","Character"
"55344","9","631","107",\N,"2023-01-07","2023-01-07 13:51:32","2023-01-07 14:03:59","COMPLETED","2022-09-26 11:28:36","2024-07-07 18:59:02","275","Instagram Influencer"
"46503","9","383","892",\N,"2023-01-07","2023-01-07 13:53:51","2023-01-07 14:02:00","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:47","181","Focus"
"46507","9","384",\N,\N,"2023-01-07",\N,\N,"PENDING","2022-04-01 00:00:30","2024-07-07 18:58:49","229","Character"
"46487","9","377","104",\N,"2023-01-07","2023-01-07 13:52:30","2023-01-07 14:00:43","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:38","229","Character"
"46959","9","558","108",\N,"2023-01-07","2023-01-07 13:50:39","2023-01-07 14:02:59","COMPLETED","2022-04-01 00:00:43","2024-07-07 18:58:59","181","Focus"
"53804","9","627",\N,\N,"2023-01-07",\N,\N,"PENDING","2022-08-30 11:07:49","2024-07-07 18:59:01","181","Focus"
"46483","9","376","108",\N,"2023-01-07","2023-01-07 13:52:04","2023-01-07 14:00:23","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:35","181","Focus"
"46927","9","549","107",\N,"2023-01-07","2023-01-07 13:52:39","2023-01-07 14:02:20","COMPLETED","2022-04-01 00:00:42","2024-07-07 18:58:56","277","Optimistic & Motivated"
"46499","9","382","104",\N,"2023-01-07","2023-01-07 13:53:34","2023-01-07 14:01:41","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:45","229","Character"
"46471","9","372","892",\N,"2023-01-07","2023-01-07 13:52:51","2023-01-07 14:00:03","COMPLETED","2022-04-01 00:00:29","2024-07-07 18:58:28","181","Focus"
"46495","9","381","892",\N,"2023-01-07","2023-01-07 13:53:13","2023-01-07 14:01:22","COMPLETED","2022-04-01 00:00:30","2024-07-07 18:58:43","181","Focus"
"59459","9","657",\N,\N,"2023-01-05",\N,\N,"PENDING","2022-11-24 17:11:11","2024-07-07 18:59:04","179","Fertilizing"
"46479","9","375",\N,\N,"2023-01-05",\N,\N,"PENDING","2022-04-01 00:00:29","2024-07-07 18:58:32","229","Character"
"46563","9","433",\N,\N,"2023-01-05",\N,\N,"PENDING","2022-04-01 00:00:32","2024-07-07 18:58:53","181","Focus"
"55343","9","631","107",\N,"2022-12-24","2022-12-24 13:29:06","2022-12-24 13:31:34","COMPLETED","2022-09-26 11:28:36","2024-07-07 18:59:02","274","Interesting Captions & Market Oneself"
"53803","9","627",\N,\N,"2022-12-24",\N,\N,"PENDING","2022-08-30 11:07:49","2024-07-07 18:59:01","180","Recap"
"44593","9","383","853",\N,"2022-12-24","2022-12-24 13:32:31","2022-12-24 14:00:03","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:47","180","Recap"
"44561","9","372","892",\N,"2022-12-24","2022-12-24 13:30:34","2022-12-24 13:45:03","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:28","180","Recap"
"44573","9","376","853",\N,"2022-12-24","2022-12-24 13:29:31","2022-12-24 13:30:02","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:35","180","Recap"
"44589","9","382","107",\N,"2022-12-24","2022-12-24 13:32:05","2022-12-24 13:46:04","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:45","228","Recap"
"44597","9","384",\N,\N,"2022-12-24",\N,\N,"PENDING","2022-03-01 00:00:31","2024-07-07 18:58:49","228","Recap"
"45009","9","549","107",\N,"2022-12-24","2022-12-24 13:30:19","2022-12-24 13:46:24","COMPLETED","2022-03-01 00:00:43","2024-07-07 18:58:56","276","Recap"
"45037","9","558","853",\N,"2022-12-24","2022-12-24 13:28:32","2022-12-24 13:30:36","COMPLETED","2022-03-01 00:00:44","2024-07-07 18:58:59","180","Recap"
"44581","9","380","107",\N,"2022-12-24","2022-12-24 13:30:54","2022-12-24 13:45:43","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:41","228","Recap"
"44585","9","381",\N,\N,"2022-12-24",\N,\N,"PENDING","2022-03-01 00:00:31","2024-07-07 18:58:43","180","Recap"
"44577","9","377","892",\N,"2022-12-24","2022-12-24 13:30:04","2022-12-24 13:45:23","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:38","228","Recap"
"59458","9","657",\N,\N,"2022-12-22",\N,\N,"PENDING","2022-11-24 17:11:11","2024-07-07 18:59:04","178","Tending"
"44569","9","375","106",\N,"2022-12-22","2022-12-23 12:25:08","2022-12-23 12:30:23","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:32","228","Recap"
"44653","9","433","108",\N,"2022-12-22","2022-12-23 12:25:45","2022-12-23 12:32:01","COMPLETED","2022-03-01 00:00:33","2024-07-07 18:58:53","180","Recap"
"44580","9","380","107",\N,"2022-12-17","2022-12-23 12:23:33","2022-12-23 12:31:22","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:41","227","Desire Expression"
"44584","9","381","108",\N,"2022-12-17","2022-12-16 13:12:25","2022-12-17 13:00:02","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:43","179","Fertilizing"
"44588","9","382",\N,\N,"2022-12-17",\N,\N,"PENDING","2022-03-01 00:00:31","2024-07-07 18:58:45","227","Desire Expression"
"44592","9","383","108",\N,"2022-12-17","2022-12-23 12:24:31","2022-12-23 12:31:42","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:47","179","Fertilizing"
"44576","9","377","892",\N,"2022-12-17","2022-12-23 12:22:44","2022-12-23 12:31:02","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:38","227","Desire Expression"
"55342","9","631","107",\N,"2022-12-17","2022-12-23 12:21:54","2022-12-23 12:33:58","COMPLETED","2022-09-26 11:28:36","2024-07-07 18:59:02","273","Create Creative Content & Engage Audience"
"45008","9","549","107",\N,"2022-12-17","2022-12-23 12:22:59","2022-12-23 12:32:21","COMPLETED","2022-03-01 00:00:43","2024-07-07 18:58:56","275","Instagram Influencer"
"45036","9","558","108",\N,"2022-12-17","2022-12-23 12:21:15","2022-12-23 12:33:00","COMPLETED","2022-03-01 00:00:44","2024-07-07 18:58:59","179","Fertilizing"
"44596","9","384",\N,\N,"2022-12-17",\N,\N,"PENDING","2022-03-01 00:00:31","2024-07-07 18:58:49","227","Desire Expression"
"53802","9","627",\N,\N,"2022-12-17",\N,\N,"PENDING","2022-08-30 11:07:49","2024-07-07 18:59:01","179","Fertilizing"
"44560","9","372","892",\N,"2022-12-17","2022-12-23 12:23:15","2022-12-23 12:30:02","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:28","179","Fertilizing"
"44572","9","376","108",\N,"2022-12-17","2022-12-23 12:22:10","2022-12-23 12:30:43","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:35","179","Fertilizing"
"59457","9","657",\N,\N,"2022-12-15",\N,\N,"PENDING","2022-11-24 17:11:11","2024-07-07 18:59:04","177","Cultivating"
"44568","9","375","106",\N,"2022-12-15","2022-12-16 13:11:47","2022-12-16 13:15:02","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:32","227","Desire Expression"
"44652","9","433","108",\N,"2022-12-15","2022-12-16 13:12:09","2022-12-16 13:15:22","COMPLETED","2022-03-01 00:00:33","2024-07-07 18:58:53","179","Fertilizing"
"44595","9","384",\N,\N,"2022-12-10",\N,\N,"PENDING","2022-03-01 00:00:31","2024-07-07 18:58:49","226","Innovative"
"44587","9","382","107",\N,"2022-12-10","2022-12-10 13:47:07","2022-12-10 14:00:02","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:45","226","Innovative"
"53801","9","627",\N,\N,"2022-12-10",\N,\N,"PENDING","2022-08-30 11:07:49","2024-07-07 18:59:01","178","Tending"
"44579","9","380",\N,\N,"2022-12-10",\N,\N,"PENDING","2022-03-01 00:00:31","2024-07-07 18:58:41","226","Innovative"
"44559","9","372","892",\N,"2022-12-10","2022-12-10 13:43:57","2022-12-10 13:45:24","COMPLETED","2022-03-01 00:00:30","2024-07-07 18:58:28","178","Tending"
"45035","9","558","108",\N,"2022-12-10","2022-12-10 13:40:50","2022-12-10 13:50:34","COMPLETED","2022-03-01 00:00:44","2024-07-07 18:58:59","178","Tending"
"44583","9","381","110",\N,"2022-12-10","2022-12-10 13:43:17","2022-12-10 13:47:51","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:43","178","Tending"
"44575","9","377","892",\N,"2022-12-10","2022-12-10 13:42:45","2022-12-10 13:46:47","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:38","226","Innovative"
"45007","9","549","107",\N,"2022-12-10","2022-12-10 13:43:02","2022-12-10 13:49:12","COMPLETED","2022-03-01 00:00:43","2024-07-07 18:58:56","274","Interesting Captions & Market Oneself"
"44571","9","376","108",\N,"2022-12-10","2022-12-10 13:41:42","2022-12-10 13:46:04","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:35","178","Tending"
"44591","9","383","892",\N,"2022-12-10","2022-12-10 13:46:19","2022-12-10 14:00:24","COMPLETED","2022-03-01 00:00:31","2024-07-07 18:58:47","178","Tending"
"55341","9","631","107",\N,"2022-12-10","2022-12-10 13:41:20","2022-12-10 13:52:34","COMPLETED","2022-09-26 11:28:36","2024-07-07 18:59:02","272","Recap"
